46	5955	0.7012901843814943
46	5962	0.7193233031762769
46	5989	0.7104743280933611
46	6001	0.7223648556972202
46	6126	0.7104743280933611
46	6134	0.6592354070888204
46	6450	0.6592354070888204
46	30119	0.6592354070888204
46	30173	0.7193233031762769
46	30330	0.7104743280933611
50	880	0.4844106734058383
50	2218	0.5093770192610583
50	7663	0.5031922038319835
50	24483	0.5093770192610583
50	24610	0.5093770192610583
50	47153	0.5031922038319835
50	62405	0.3918685253745366
50	71698	0.3763191675673029
50	71703	0.4843900374865045
50	71714	0.47455287254502454
67	4589	0.633652824618005
67	6733	0.6272916174671589
67	9780	0.5984049982069266
67	10217	0.5803190417142818
67	13289	0.5349634006551657
67	14488	0.5349634006551657
67	16065	0.5950253472186139
67	16066	0.6093266452106747
67	50649	0.5456203704701788
67	75997	0.6272916174671589
9	12093	0.4059082643035349
9	12265	0.3878957026677189
9	16045	0.35345017344960006
9	48364	0.4059082643035349
9	48650	0.3878957026677189
9	48932	0.4012339571082342
9	48975	0.4012339571082342
9	54240	0.3808009368621695
9	54285	0.3795701838368419
9	86389	0.4164526483885782
20	3544	0.8309560107144004
20	29806	0.8209727854214125
20	42429	0.8309560107144004
20	42439	0.7589413286569437
20	42445	0.834894959911968
20	42456	0.8656663434454486
20	42460	0.8164876125858676
20	42562	0.7968184705526827
20	42563	0.8656663434454486
20	42578	0.7906654693680205
56	11591	0.9055116396183338
56	11756	0.8973274602431374
56	11771	0.9055116396183338
56	11772	0.8973274602431374
56	32011	0.9362994713988267
56	32168	0.9237655190766438
56	32247	0.9041853581936472
56	51059	0.8292475107167687
56	77040	0.8685636872200244
56	77333	0.8430287933365479
90	6544	0.6536662499090854
90	6604	0.6627101417499046
90	6699	0.6479493302082826
90	7162	0.669152384596041
90	8223	0.6586440629383248
90	8304	0.6599597318790684
90	8398	0.6643647601661947
90	8497	0.6637955430295005
90	8822	0.66194540475378
90	50973	0.6296978550533977
103	4682	0.8688923967293187
103	4883	0.8656887349637342
103	8447	0.8677187700348064
103	9888	0.7806946625373048
103	11591	0.8467362474394425
103	11756	0.8390832907801056
103	11771	0.8467362474394425
103	11772	0.8390832907801056
103	32247	0.8767676518219129
103	32812	0.84868882796003
24	2068	0.27770728888925816
24	2164	0.2940033847739188
24	7220	0.4279488985607268
24	10006	0.4463339904662009
24	11349	0.49072205373047667
24	11585	0.4359509726265507
24	45824	0.49072205373047667
24	46804	0.4359509726265507
24	75092	0.4279488985607268
24	88590	0.39753297967246226
17	2206	0.7746735817347152
17	2806	0.7238359141910371
17	4692	0.6660979998035578
17	11258	0.7680614285725798
17	11275	0.7922335886372358
17	24086	0.7311742524423814
17	24175	0.7789892026845512
17	24185	0.6371749237632787
17	71075	0.8215347878439582
17	76923	0.842402298940167
5	5864	0.9074775251234557
5	5866	0.9074775251234557
5	6406	0.90760619532708
5	6412	0.8991564649514171
5	55273	0.8042405407800288
5	55277	0.8100559779883534
5	55364	0.7616955441900998
5	55417	0.7616955441900998
5	55467	0.7241455954061892
5	85924	0.919652266827941
65	8833	0.8270473221202576
65	9517	0.8728929506286905
65	11453	0.8214103529977019
65	11459	0.7915707927328856
65	34302	0.8307633881480843
65	46454	0.7915707927328856
65	62306	0.785736853517064
65	62567	0.785736853517064
65	76710	0.8270473221202576
65	81037	0.7024875889949347
68	4932	0.9183659902045661
68	5025	0.9183659902045661
68	5538	0.9037932909834201
68	9682	0.9408829549150982
68	23408	0.6896546246708175
68	47955	0.8595247511715639
68	47979	0.9151245037823188
68	47990	0.9151245037823188
68	62203	0.9168725925792139
68	70992	0.909762425698169
58	2358	0.6825810339869315
58	5500	0.9460185481818176
58	6994	0.9501286329749863
58	8705	0.9641799526357024
58	8783	0.9426025338957967
58	11656	0.8812566983427904
58	36085	0.8867568148409294
58	40757	0.8718905558400093
58	49654	0.6825810339869315
58	52831	0.8882736155556956
84	4749	0.8113157297600592
84	11477	0.8238699824220326
84	11556	0.7241567245125955
84	29319	0.8421564469564125
84	32347	0.8229088619040137
84	34905	0.8186157277864093
84	38190	0.798663240592108
84	38200	0.798663240592108
84	38367	0.7485954216767642
84	76428	0.7241567245125955
80	5388	0.6038596242800096
80	5569	0.5056474145419246
80	5582	0.5056474145419246
80	5591	0.7143842795374565
80	5812	0.6096827688311913
80	12302	0.6169690051638191
80	12338	0.6169690051638191
80	15812	0.6840865307894002
80	71343	0.6488768283099962
80	88119	0.6490244976656935
72	2149	0.6130224787489675
72	4461	0.6117385733956091
72	4954	0.5763793540290766
72	4981	0.5763793540290766
72	31820	0.868449167684181
72	35213	0.5977281049559747
72	35501	0.5893266120021027
72	41290	0.6853384635319633
72	67963	0.5773645802123099
72	68018	0.5763793540290766
87	2095	0.42895239460370277
87	3568	0.46278623801846364
87	5591	0.501471996889139
87	28936	0.4964090898386376
87	38198	0.45753461880147656
87	38233	0.47174010586564236
87	38348	0.45753461880147656
87	41987	0.46278623801846364
87	64214	0.4263125717736841
87	87963	0.4940249907406266
38	1834	0.6254469569996665
38	7592	0.6570166586051198
38	11312	0.4369877396244885
38	12043	0.6787382349230219
38	13582	0.6646122277905967
38	14491	0.6646122277905967
38	50973	0.6232407740560484
38	53736	0.6851512862572828
38	75034	0.4369877396244885
38	87102	0.663629293148739
97	1116	0.8477240514852322
97	2095	0.8801421451643301
97	8268	0.906830554771258
97	8506	0.8986863218960317
97	10121	0.7765006868537528
97	10262	0.8969060880041746
97	12117	0.9069823536370475
97	23899	0.9069823536370475
97	76502	0.7765006868537528
97	76755	0.8394913477681589
35	1038	0.5487342769924535
35	7849	0.832320244453668
35	7863	0.8972354456124936
35	7870	0.8684640549495399
35	8069	0.8135733236685008
35	8107	0.8523864920622609
35	51636	0.7672810557753512
35	54269	0.8774947647424873
35	63340	0.7610073929299784
35	73706	0.8684640549495399
74	5262	0.8831377813789608
74	6175	0.8000675858971142
74	7675	0.9200381672009225
74	7785	0.8799435582707803
74	13420	0.8577498820115693
74	14383	0.8577498820115693
74	76228	0.9212047934228255
74	76852	0.8298578994763299
15	2032	0.9169129922028082
15	3655	0.9215153234562751
15	8842	0.9313960470905722
15	9710	0.9131631796795602
15	11960	0.9485432465017125
15	24640	0.9169129922028082
15	32050	0.9604909653932757
15	42545	0.932945688038188
15	51173	0.8297125835637448
15	74328	0.9103615322946113
96	880	0.8347710444809392
96	2218	0.8682827659373179
96	7663	0.8533157203658656
96	8963	0.8436505714837553
96	9152	0.81190601192812
96	24483	0.8682827659373179
96	24610	0.8682827659373179
96	47153	0.8533157203658656
96	71698	0.6444086415302607
96	71703	0.8297596369372896
62	866	0.43559274412116544
62	3378	0.598282913646056
62	8816	0.6318847258687489
62	36255	0.4897563687597786
62	40692	0.5760147253641147
62	52242	0.5940799850600516
62	63874	0.5625522992140344
62	63932	0.5351660903167218
62	63960	0.5962479952659547
62	74998	0.6318847258687489
86	2095	0.7928919741698897
86	7645	0.9691175294793868
86	12078	0.9335413683554656
86	12275	0.9638042791555947
86	24395	0.9347825914598993
86	34851	0.9652932670942838
86	35661	0.9578488434478458
86	44517	0.8293545376376565
86	51787	0.8734824878842037
86	87963	0.9580319465181348
18	1958	0.9018075890136072
18	8140	0.9554478538109155
18	10848	0.9547396469057113
18	11673	0.8967450222793487
18	11788	0.7276381090533264
18	12503	0.7651363104463789
18	47154	0.9554478538109155
18	55187	0.8967450222793487
18	62653	0.9220070578976162
18	69077	0.8883125515923926
3	6762	0.8475391240473217
3	7247	0.7297474339875083
3	8935	0.8128078296949887
3	8990	0.7803387280886265
3	10215	0.83928941933826
3	25039	0.8742367839826783
3	25054	0.8961015067323942
3	25104	0.8858083146995382
3	47945	0.8746727654117598
3	69029	0.7803387280886265
43	34845	0.7364157049623674
43	35675	0.7926169095721933
43	35844	0.7231119715931358
43	36378	0.6865593550277249
43	36972	0.43799315761574953
43	37004	0.6869758187093477
43	37010	0.6455180286874896
43	37040	0.5353899075963418
43	37247	0.43799315761574953
109	3026	0.8589677660429532
109	7182	0.907742006058609
109	8754	0.898046790844396
109	9690	0.8868938597287928
109	10051	0.8527026212762592
109	40607	0.9041976236011032
109	40803	0.9041976236011032
109	41989	0.8589677660429532
109	76480	0.8868938597287928
109	87921	0.825789536462973
41	32654	0.5966872540878633
41	36279	0.5495918204720578
41	37075	0.5811992243195547
41	37254	0.604759894263407
41	37401	0.604759894263407
41	37618	0.604759894263407
41	37637	0.604759894263407
41	37654	0.5811992243195547
41	37727	0.604759894263407
41	37802	0.604759894263407
105	625	0.7208683799364711
105	8377	0.7558136743369048
105	11080	0.7809788772963459
105	11768	0.7130108213113623
105	31320	0.7306496852879449
105	31819	0.6512003688973249
105	46694	0.6952438554024102
105	48013	0.8269686006207067
105	70723	0.807638465558353
105	70921	0.8183064958530275
114	4969	0.5051684526417882
114	4980	0.5498896170055483
114	32234	0.5056280409591393
114	32280	0.418958550480113
114	34686	0.5583461361620967
114	34862	0.6533829182489468
114	35084	0.5747970353303767
114	52632	0.503229761880009
114	67810	0.5051684526417882
114	67847	0.5498896170055483
42	3030	0.8944068894261165
42	5362	0.7571566916351182
42	5704	0.9069105084795162
42	8940	0.7379814293815857
42	10515	0.5883574489122481
42	11193	0.8776407830956721
42	32059	0.9087400339194978
42	46272	0.865022471606999
42	68745	0.7379814293815857
42	77477	0.5883574489122481
66	2911	0.7286334442948119
66	2964	0.7286334442948119
66	2981	0.678729902577808
66	3094	0.6999393430617601
66	6053	0.7579540028734801
66	11577	0.7107050197307185
66	43870	0.7286334442948119
66	43927	0.7286334442948119
66	45668	0.7579540028734801
66	76929	0.7107050197307185
23	1091	0.7106706675679284
23	3619	0.7818822845002931
23	7546	0.6428969552812863
23	15471	0.6810351528723346
23	31676	0.8289172001708125
23	45458	0.7818822845002931
23	50449	0.7863412839061136
23	74270	0.7664210451848533
23	74408	0.7674526299409234
23	79228	0.7387004106592697
8	3035	0.5691102595834594
8	3399	0.5502619529598305
8	3531	0.5766697757474001
8	30594	0.4186126685000844
8	30649	0.48617589599114325
8	30663	0.48369166074549935
8	41757	0.5766697757474001
8	41793	0.5502619529598305
8	61778	0.4056654914068855
8	86273	0.4718708940136081
107	5955	0.7302008089160501
107	5962	0.750586439436342
107	5989	0.7417756710814298
107	6001	0.754225177996952
107	6126	0.7417756710814298
107	6134	0.6880293914083432
107	6450	0.6880293914083432
107	30119	0.6880293914083432
107	30173	0.750586439436342
107	30330	0.7417756710814298
85	2049	0.9481493951401684
85	2191	0.9481493951401684
85	6338	0.9333236280971355
85	6649	0.930401444887483
85	7006	0.9374856206183481
85	7176	0.9308852566932136
85	7282	0.933920049362141
85	7899	0.9124216719144026
85	65919	0.9565384096174588
85	75600	0.9308852566932136
16	5962	0.8546540884896563
16	5989	0.8734345962170456
16	6126	0.8734345962170456
16	6134	0.8719063152948704
16	6392	0.8644910090852842
16	6450	0.8719063152948704
16	10848	0.7740994631681191
16	30119	0.8719063152948704
16	30330	0.8734345962170456
16	62618	0.6116033686788406
81	1928	0.7674175590996266
81	1942	0.7799898140042111
81	1943	0.7607307722811217
81	3333	0.7799898140042111
81	3341	0.7674175590996266
81	3342	0.7607307722811217
81	7801	0.7607307722811217
81	8033	0.7674175590996266
81	9881	0.7223273349417809
81	74834	0.7223273349417809
121	579	0.3784285034219889
121	1712	0.46625670209962944
121	1811	0.72128038428748
121	3746	0.5316918739787502
121	5269	0.46935561927822106
121	6536	0.49341230766384947
121	7991	0.7321837644130573
121	10163	0.4906586809298496
121	10166	0.4941025377542494
121	55395	0.7321837644130573
53	3647	0.8244169644648969
53	6688	0.8314789097197648
53	8159	0.8215448212713958
53	9781	0.8230438050054482
53	10086	0.7803476123789812
53	11924	0.8035677948864194
53	15477	0.8586415059411013
53	32491	0.8567857765933178
53	49730	0.8035677948864194
53	74801	0.8504350351152151
52	761	0.5693741602638278
52	2421	0.7810256338923391
