DS1-E-1003	1767	0.5713294438553885
DS1-E-1003	3829	0.5517943664453162
DS1-E-1003	8855	0.6123294141421258
DS1-E-1003	23986	0.5484440293409676
DS1-E-1003	26407	0.8558481213098148
DS1-E-1003	28465	0.86075046007089
DS1-E-1003	36432	0.5280414769913322
DS1-E-1003	43007	0.732173446682129
DS1-E-1003	44436	0.6254334136758422
DS1-E-1003	44542	0.6493285371636685
DS1-E-1008	4263	0.4501040807041828
DS1-E-1008	5535	0.4461411053738185
DS1-E-1008	8168	0.4422791778589558
DS1-E-1008	16106	0.4141492083736545
DS1-E-1008	16175	0.42563287132982786
DS1-E-1008	16696	0.42250971724311415
DS1-E-1008	21767	0.40498236660723186
DS1-E-1008	21827	0.4331327918362199
DS1-E-1008	28807	0.35691592121422316
DS1-E-1008	35428	0.4630844662974767
DS1-E-1012	2013	0.8462846735692762
DS1-E-1012	22873	0.8521368568404128
DS1-E-1012	27317	0.8247808741001335
DS1-E-1012	27468	0.853460857816381
DS1-E-1012	28923	0.8374918639583683
DS1-E-1012	30959	0.8400562626312448
DS1-E-1012	31445	0.8140029768577953
DS1-E-1012	33704	0.8684366209506112
DS1-E-1012	43804	0.8598820294165063
DS1-E-1012	44782	0.8254798052326429
DS1-E-1006	272	0.6875640423095747
DS1-E-1006	2888	0.6601842425978962
DS1-E-1006	4029	0.6753592527315483
DS1-E-1006	5654	0.6878699574034006
DS1-E-1006	14726	0.6815492381746485
DS1-E-1006	20770	0.6640489284142101
DS1-E-1006	31638	0.693307184280358
DS1-E-1006	37593	0.6438742812736998
DS1-E-1006	37977	0.6618457866283425
DS1-E-1006	39651	0.6584854131466106
DS1-E-1004	2082	0.7129278909578375
DS1-E-1004	11823	0.7677139360379832
DS1-E-1004	13796	0.7558557289935625
DS1-E-1004	15153	0.7908420310546048
DS1-E-1004	20743	0.7963213658975082
DS1-E-1004	20810	0.7698584391608841
DS1-E-1004	21749	0.6416689620063334
DS1-E-1004	28301	0.831455345138347
DS1-E-1004	28799	0.8062406768011198
DS1-E-1004	36106	0.7324124882877685
DS1-E-1019	3227	0.6951668317293271
DS1-E-1019	6626	0.7775703421872484
DS1-E-1019	7374	0.8738025386881317
DS1-E-1019	8726	0.75675245348523
DS1-E-1019	15410	0.8738025386881317
DS1-E-1019	21067	0.7233863003833874
DS1-E-1019	23208	0.7341590296342838
DS1-E-1019	27657	0.7369288927152436
DS1-E-1019	33148	0.7549448808889522
DS1-E-1019	40192	0.8641280273342541
DS1-E-1014	4845	0.8906290941789268
DS1-E-1014	5328	0.895415119134526
DS1-E-1014	7850	0.8056373716560962
DS1-E-1014	10510	0.8356474391505099
DS1-E-1014	15120	0.859486295919319
DS1-E-1014	15274	0.8733883495915884
DS1-E-1014	19908	0.855619562652282
DS1-E-1014	25520	0.8939361471567489
DS1-E-1014	34545	0.8590787209114568
DS1-E-1014	44472	0.8920208673566173
DS1-E-1028	2145	0.7382086595961415
DS1-E-1028	8494	0.6739714672677799
DS1-E-1028	13016	0.677902875870082
DS1-E-1028	13472	0.6576029016088178
DS1-E-1028	21309	0.6603511501280379
DS1-E-1028	30634	0.6741758186802376
DS1-E-1028	31814	0.6656733399575185
DS1-E-1028	33736	0.6461799520651238
DS1-E-1028	34108	0.678041892871467
DS1-E-1028	45166	0.7392894318363038
DS1-E-1007	4210	0.8116262257934175
DS1-E-1007	5611	0.6224711328459921
DS1-E-1007	18310	0.645568226481952
DS1-E-1007	24855	0.6874087082941494
DS1-E-1007	27407	0.8268925490757371
DS1-E-1007	33191	0.6879682418191029
DS1-E-1007	36695	0.7205023521409238
DS1-E-1007	44366	0.6936040479829482
DS1-E-1007	45357	0.7871436128606926
DS1-E-1007	46193	0.7536730675474466
DS1-E-1021	11369	0.7656492663667532
DS1-E-1021	11690	0.6922410305592428
DS1-E-1021	12434	0.6906446634778799
DS1-E-1021	13523	0.7568926714732451
DS1-E-1021	14197	0.6907840710967146
DS1-E-1021	36591	0.7565616469974735
DS1-E-1021	39703	0.75986672355459
DS1-E-1021	40328	0.7439921468207054
DS1-E-1021	42232	0.7532308893780205
DS1-E-1021	43387	0.7523124892719424
DS1-E-1024	4893	0.6758404392903552
DS1-E-1024	7973	0.6543647864663941
DS1-E-1024	9476	0.6894226750927354
DS1-E-1024	14833	0.675014749587129
DS1-E-1024	19316	0.6901122173217996
DS1-E-1024	25612	0.6899441144999987
DS1-E-1024	28799	0.6501471047160833
DS1-E-1024	30216	0.6535058045903447
DS1-E-1024	30910	0.5574460868360744
DS1-E-1024	41957	0.6618804299499846
DS1-E-1041	899	0.8286166667319946
DS1-E-1041	6498	0.8678072329345522
DS1-E-1041	14701	0.8368517703645278
DS1-E-1041	17947	0.8681641355946687
DS1-E-1041	21479	0.8568836049959463
DS1-E-1041	22297	0.8595962382577755
DS1-E-1041	23695	0.9192689077084863
DS1-E-1041	25504	0.8516788898067585
DS1-E-1041	39370	0.8701927182552883
DS1-E-1041	40453	0.8544268597314593
DS1-E-1025	522	0.43397495662467417
DS1-E-1025	8003	0.43397495662467417
DS1-E-1025	11482	0.43397495662467417
DS1-E-1025	11536	0.43397495662467417
DS1-E-1025	11820	0.43397495662467417
DS1-E-1025	17071	0.43397495662467417
DS1-E-1025	19343	0.40900235557974435
DS1-E-1025	21501	0.43397495662467417
DS1-E-1025	27685	0.41127923281848155
DS1-E-1025	39296	0.47146664934265464
DS1-E-1049	5769	0.8524388656974753
DS1-E-1049	7238	0.8502441354900215
DS1-E-1049	7620	0.7807908975338016
DS1-E-1049	14548	0.8805894538747768
DS1-E-1049	15627	0.8605611758585503
DS1-E-1049	15844	0.7726495917957852
DS1-E-1049	25378	0.8437549993199553
DS1-E-1049	28500	0.8929412828330063
DS1-E-1049	35381	0.7912927547603296
DS1-E-1049	38545	0.8449899581102244
DS1-E-1023	1270	0.7924021983514566
DS1-E-1023	2324	0.7925419347386435
DS1-E-1023	3100	0.7396108607345904
DS1-E-1023	8725	0.7884672168080861
DS1-E-1023	15396	0.7735225683040639
DS1-E-1023	21581	0.791496915631268
DS1-E-1023	35478	0.7943718191822134
DS1-E-1023	39296	0.7744841527742788
DS1-E-1023	44379	0.7929509758384715
DS1-E-1023	46203	0.7631694296911274
DS1-E-1042	3561	0.7717868524613113
DS1-E-1042	4467	0.7525452311275165
DS1-E-1042	12739	0.8173767555722588
DS1-E-1042	15396	0.837943696737669
DS1-E-1042	21663	0.8415052815690923
DS1-E-1042	26386	0.8552512131134272
DS1-E-1042	31704	0.8173767555722588
DS1-E-1042	33627	0.8373604197455102
DS1-E-1042	35350	0.7836669318384033
DS1-E-1042	46509	0.8694108122419122
DS1-E-1011	11498	0.6974994709912207
DS1-E-1011	11882	0.6879849867587204
DS1-E-1011	15303	0.5893109270959472
DS1-E-1011	17439	0.6743412493476817
DS1-E-1011	19561	0.6286985322671939
DS1-E-1011	22702	0.7305323835835607
DS1-E-1011	34876	0.7774731979915761
DS1-E-1011	36249	0.6840416802419623
DS1-E-1011	37845	0.6548923180665472
DS1-E-1011	40211	0.7056072205389562
DS1-E-1053	5292	0.9091392903736878
DS1-E-1053	11445	0.9136049831866101
DS1-E-1053	13560	0.8869617549418155
DS1-E-1053	20614	0.9049020085605164
DS1-E-1053	28500	0.9406469036387192
DS1-E-1053	29365	0.676531827306257
DS1-E-1053	32313	0.9429980659431537
DS1-E-1053	33577	0.9017579211454813
DS1-E-1053	37591	0.9034604418222388
DS1-E-1053	42909	0.8612613327350084
DS1-E-1046	2254	0.6757661046215594
DS1-E-1046	18605	0.5079392302317436
DS1-E-1046	21982	0.4211744268139706
DS1-E-1046	23987	0.5302678361976264
DS1-E-1046	28228	0.4263716193272588
DS1-E-1046	31093	0.5173186622547554
DS1-E-1046	32728	0.500127108122006
DS1-E-1046	37017	0.49103558022743315
DS1-E-1046	39046	0.5371547841471856
DS1-E-1046	39365	0.5149545256832334
DS1-E-1039	2788	0.7696646549965029
DS1-E-1039	15564	0.7860795144376429
DS1-E-1039	19976	0.794243191815891
DS1-E-1039	21218	0.7463479158567534
DS1-E-1039	24855	0.755565722183008
DS1-E-1039	26684	0.7503400133511635
DS1-E-1039	31362	0.7776916227036758
DS1-E-1039	34624	0.7747286416721728
DS1-E-1039	39170	0.7558983516123252
DS1-E-1039	46506	0.8156683916618013
DS1-E-1020	4608	0.9074702937498017
DS1-E-1020	11498	0.9074702937498017
DS1-E-1020	19362	0.9157693593484652
DS1-E-1020	19991	0.9074702937498017
DS1-E-1020	20038	0.8826080327300517
DS1-E-1020	22432	0.9172837901996796
DS1-E-1020	29644	0.9057396374715448
DS1-E-1020	33446	0.9190695152285624
DS1-E-1020	38622	0.9074702937498017
DS1-E-1020	45880	0.8873913700488533
DS1-E-1043	899	0.8533717621287664
DS1-E-1043	9403	0.9009621394429272
DS1-E-1043	16387	0.8466975982167166
DS1-E-1043	20984	0.899301968663819
DS1-E-1043	21479	0.8799693865345636
DS1-E-1043	23568	0.915596725331936
DS1-E-1043	23695	0.9467322576738717
DS1-E-1043	25504	0.877122973918335
DS1-E-1043	39370	0.8952258405352548
DS1-E-1043	46039	0.9052856501460692
DS1-E-1018	3630	0.811650204030936
DS1-E-1018	16314	0.7934413033982702
DS1-E-1018	17084	0.8085472751001126
DS1-E-1018	19363	0.7991315654194127
DS1-E-1018	21956	0.7934413033982702
DS1-E-1018	22074	0.621659816529809
DS1-E-1018	31520	0.811650204030936
DS1-E-1018	38918	0.7934413033982702
DS1-E-1018	41498	0.7934413033982702
DS1-E-1018	44522	0.6809043844915785
DS1-E-1060	5486	0.6399067352363147
DS1-E-1060	19976	0.6636351946964705
DS1-E-1060	21994	0.5621192567958787
DS1-E-1060	24262	0.7244688009146356
DS1-E-1060	24575	0.6691005625705053
DS1-E-1060	26205	0.6418958903383514
DS1-E-1060	30647	0.6238025211997604
DS1-E-1060	35417	0.6473208776859647
DS1-E-1060	36271	0.7244688009146356
DS1-E-1060	38201	0.8108688598029169
DS1-E-1063	1856	0.43987721054247003
DS1-E-1063	4884	0.4645678368808466
DS1-E-1063	12930	0.4634297963615301
DS1-E-1063	14503	0.4677103787018194
DS1-E-1063	23656	0.4748934991333944
DS1-E-1063	24733	0.47311174853435645
DS1-E-1063	24807	0.455184586874338
DS1-E-1063	35575	0.4634512878077375
DS1-E-1063	45921	0.4736923260094099
DS1-E-1063	46063	0.47399306707990413
DS1-E-1026	1554	0.7762785415488264
DS1-E-1026	3230	0.7921660248797201
DS1-E-1026	4545	0.7915370238482307
DS1-E-1026	15627	0.809245068289774
DS1-E-1026	17069	0.7960964150049419
DS1-E-1026	20041	0.7741337111119917
DS1-E-1026	20354	0.7760812819662662
DS1-E-1026	27144	0.7749088039424648
DS1-E-1026	33267	0.7730208782096719
DS1-E-1026	38536	0.7896323459215266
DS1-E-1034	2503	0.38596107674255203
DS1-E-1034	6613	0.3445878453090227
DS1-E-1034	18094	0.7588840574713426
DS1-E-1034	19560	0.3591035407983911
DS1-E-1034	20621	0.33276020680218665
DS1-E-1034	22704	0.9141333417097051
DS1-E-1034	28897	0.2927945720546719
DS1-E-1034	30693	0.7868771576222074
DS1-E-1034	32148	0.29639151307696643
DS1-E-1034	34665	0.344158384218957
DS1-E-1030	1546	0.8161603715635704
DS1-E-1030	8965	0.8502188673819062
DS1-E-1030	9997	0.8644828275048259
DS1-E-1030	14059	0.881891399770154
DS1-E-1030	19753	0.8443401602078253
DS1-E-1030	21853	0.8001115754081822
DS1-E-1030	24776	0.8707178169103492
DS1-E-1030	35084	0.879221208991147
DS1-E-1030	45172	0.8658909125585391
DS1-E-1030	45871	0.7806853028878313
DS1-E-1033	7572	0.7788387174439936
DS1-E-1033	8036	0.7713038983028979
DS1-E-1033	11270	0.770630374993102
DS1-E-1033	29826	0.7859968338460315
DS1-E-1033	32455	0.7903758491362085
DS1-E-1033	32752	0.7798474499877687
DS1-E-1033	36297	0.7903758491362085
DS1-E-1033	36901	0.787130283374064
DS1-E-1033	42423	0.7897847982240267
DS1-E-1033	44124	0.7895741189017684
DS1-E-1016	2817	0.700671432535205
DS1-E-1016	3295	0.49602591968663234
DS1-E-1016	6936	0.7481317055831007
DS1-E-1016	12411	0.7120997849484164
DS1-E-1016	15219	0.7951112709800283
DS1-E-1016	18475	0.5225584143012114
DS1-E-1016	31855	0.48434450490316744
DS1-E-1016	34701	0.5448302745125919
DS1-E-1016	44075	0.5531422680218617
DS1-E-1016	46193	0.6401366867063342
DS1-E-1055	5192	0.6659982632529864
DS1-E-1055	7003	0.7394432432934652
DS1-E-1055	13714	0.650672206461707
DS1-E-1055	15260	0.6200068581295166
DS1-E-1055	16175	0.6586094657208899
DS1-E-1055	36122	0.6715380453203753
DS1-E-1055	39194	0.6589216520108807
DS1-E-1055	40297	0.6666938460684771
DS1-E-1055	40424	0.6511514277850425
DS1-E-1055	43072	0.6521482030098094
DS1-E-1035	5487	0.426299854856683
DS1-E-1035	7823	0.6913212662493822
DS1-E-1035	18390	0.4221800085915098
DS1-E-1035	21679	0.4406100809454892
DS1-E-1035	25486	0.5050128815628394
DS1-E-1035	26882	0.3993988332230835
DS1-E-1035	28777	0.4041313201618691
DS1-E-1035	29171	0.39112680532611516
DS1-E-1035	36167	0.3964572056410209
DS1-E-1035	37578	0.4313502686992689
DS1-E-1013	8104	0.8457056512244213
DS1-E-1013	13016	0.8506118491358776
DS1-E-1013	20009	0.8603918924658996
DS1-E-1013	32789	0.8530212428294801
DS1-E-1013	33736	0.7597224217910286
DS1-E-1013	34108	0.8042999681963101
DS1-E-1013	36644	0.8258670849217654
DS1-E-1013	40905	0.817676147560993
DS1-E-1013	41131	0.7458271367546606
DS1-E-1013	45166	0.8296731948661414
DS1-E-1058	1270	0.8987528460389412
DS1-E-1058	2324	0.8921119994614701
DS1-E-1058	6031	0.8199728639199932
DS1-E-1058	21417	0.9150037370381393
DS1-E-1058	21581	0.8974841112432023
DS1-E-1058	35478	0.8926916535227046
DS1-E-1058	39595	0.8912049826182825
DS1-E-1058	42352	0.8747431498667205
DS1-E-1058	43129	0.8596324349962503
DS1-E-1058	44379	0.9092576775465137
DS1-E-1048	761	0.8294475552627324
DS1-E-1048	5945	0.8236691685824988
DS1-E-1048	6525	0.8372414164268408
DS1-E-1048	7263	0.8531123857836406
DS1-E-1048	7531	0.8519681169036303
DS1-E-1048	8229	0.8301701825367035
DS1-E-1048	16737	0.8866189464212146
DS1-E-1048	20452	0.834933970073959
DS1-E-1048	22168	0.8364624743251661
DS1-E-1048	40555	0.8520815031713861
DS1-E-1005	3474	0.6642779445016607
DS1-E-1005	6626	0.5710594856518965
DS1-E-1005	9688	0.45158621960976986
DS1-E-1005	15686	0.539016656973019
DS1-E-1005	20098	0.45158621960976986
